project_id_number,title,funding_start_year,funding_end_year,institution_id,institution_name,duration,subject,person_ids
5362470,"Korrelation von Frequenz-, Amplituden- und Strahlgeometriefluktuationen von Laseroszillatoren in der Nähe des Quantenlimits (B 05)",1997,2006,10238,Gottfried Wilhelm Leibniz Universität Hannover,10,,"1027813,1564273"
5362474,Quantenlimit in der Interferometrie (B 6),1997,2004,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,"1027813,1697123"
5362478,Quantenrauschbegrenzte optische Strahlungsquellen hoher Leistung (B 07),1997,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,1697080
5362482,Brechungsindexmanipulationen in atomaren Ensembles (C 02),1997,2008,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,"1027813,1233930"
5362486,Erzeugung und Untersuchung bichromatischer Strahlungsfelder (C 3),1997,2000,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,1320417
5362488,Gebundene Atompaare (C 04),1997,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,"1301631,1696946"
5384525,Erzeugung von monochromatischen Atomwellen für die Atominterferometrie (A 4),1997,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,5,,"1099051,1566042"
5384539,Kohärente Atomodptik in integrierten Speicherfeldern (A 6),1997,2006,10238,Gottfried Wilhelm Leibniz Universität Hannover,10,,1565911
5384559,Ultrakalte Stöße und ihre spektroskopischen Auswirkungen (C 01),1997,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,"1697219,1566042"
5398404,Qualitätsüberwachung und -regelung beim Schleifen unrunder und exzentrisch runder Bauteile (02),2002,2005,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,"1476750,1668851"
5403507,Aufmaßorientierte Feinpositionierung (A05),2003,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,9,,"1476750,1668436"
5409365,Quantum-Non-Demolition-Interferometrie (B12),2003,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,7,,"1027813,1801886"
5410262,"Quantenlimitierte, flächenbehaftete Materiewelleninterferometer zur hochauflösenden Messung von Rotationen und Beschleunigungen (A11)",2003,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,7,,1412248
5410270,Ultrakalte Atome in optischen Gittern (A12),2003,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,7,,"1803490,1803501"
5410272,Atominterferometrie am Quantenprojektionsrauschlimit (A13),2003,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,7,,"1697219,1566042"
5410348,Optisch nukleare Spektroskopie (C 05),2003,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,7,,"1803597,1297743"
5455795,Bauteiloberflächen und -randzonen mit gentelligenten Eigenschaften ((01) E01),2005,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,"1476750,1873292"
5455807,Magnetische Magnesiumlegierungen ((02) E02),2005,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,"37702397,1343997,221791940"
5455812,Herstellung gentelligenter Sinterbauteile aus Metallpulver ((03) E03),2005,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,1469378
5455821,"Modulare, mehrfunktionale Mikrosensorik ((04) S01)",2005,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,"175470239,9630166,1370037"
5455823,Umformtechnische Herstellung mechanischer Belastungssensoren durch Einbringen lokaler Dehnungen (S02),2005,2013,10238,Gottfried Wilhelm Leibniz Universität Hannover,9,,"198846138,1469378"
5455835,Gentelligente Bauteilidentifikation und Integritätsbewertung ((05) S03),2005,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,"1668445,1343997"
5455843,Dispensierte Fasern zur bauteilinhärenten Energieübertragung und optischen Signalkopplung ((06) K01),2005,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,1798948
5455847,Planung und Überwachung spanender Fertigungsprozesse auf Basis von Werkstück- und Fertigungsinformationen ((07) K02),2005,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,"1476750,240636410"
5455859,Opto-elektronische Integration eines HF-Kommunikationssystems für gentelligente Bauteile ((08) L02),2005,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,"1873390,1798948"
5455883,Lesen und Schreiben magnetisch gespeicherter Daten ((09) L03),2005,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,"175470239,9630166,1370037"
5455903,Gentelligente Maschinenkomponenten für Werkzeugmaschinen ((10) N01),2005,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,"138505722,240641479,1476750"
5455909,Zentrale Aufgaben des SFB (G),2005,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,5,,1476750
5479478,SFB 384: Verfügbarkeitssicherung reaktionsschneller Produktionssysteme,1994,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,1327036
5483839,TFB 18: Prozessintegrierte Qualitätsprüfung mit Qualitätsinformationssystemen für metallische Bauteile des Maschinenbaus,1999,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,1086132
5484077,TFB 22: Rollreibgesetze und deren Parameteridentifikation für gummiartige Materialien,1999,2002,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,1288285
5484198,TFB 23: Automatisierte Fertigung unter Wasser,1999,2002,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,1302502
5486368,"SFB 653: Gentelligente Bauteile im Lebenszyklus - Nutzung vererbbarer, bauteilinhärenter Informationen in der Produktionstechnik (Gentelligent Components in their Lifecycle)",2005,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,1476750
28013796,Neue Herausforderungen der ultrakalten atomaren Gase: Dipolare Gase und stark korrelierte atomare Nichtgleichgewichtssysteme. (A15),2006,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,1803501
28013823,Optische Frequenzvergleiche für Tests der Konstanz der Naturkonstanten (A16),2006,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,"1803597,1297743"
28034216,Quanteninterferenz-Metrologie (B13),2006,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,"1803490,1599557,1412248"
28034443,Untersuchung optischer Nichtlinearitäten in photonischen Bandlücken-Strukturen (B14),2006,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,"1432672,28034368"
28034539,Modenkontrolle nichtklassischer Felder (B15),2006,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,"1027813,1564273,1801886"
28034641,Nichtklassische Kerr-Interferometrie (B16),2006,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,"1027813,1801886,1697123"
28053737,Messung von Leistungsfluktuationenam Quantenlimit (B17),2006,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,"1027813,1564273"
30758351,Auslegung und Entwicklung einer Werkzeug- und Sprühtechnologie für das Präzisionsschmieden auf schnelllaufenden Kurbelprozessen (T02),2007,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,1469378
30758491,Ganzheitlich technologische und wirtschaftliche Auslegung mehrstufiger Kurbelwellen-Schleifprozesse (T03),2007,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,1476750
38928778,EXC 201: QUEST - Zentrum für Quanten-Engineering und Raum-Zeit-Forschung,2007,2014,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,Mathematik,"167535289,1625991,150385997,1323199,174684333,1349032,1027813,1475546,1438818,201229052,1033811,1566042,215952836,1599557,1413744,1803597,201229026,38457685,1348946,1801886,1412248,1165193,1803501"
43618843,"GRK 1463: Analysis, Geometrie und Stringtheorie",2008,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,10,,1267095
46403588,Berührungslose Geometrieprüfung endbearbeiteter rotationssymmetrischer Bauteile mit optisch nicht kooperativen Oberflächen (T05),2007,2010,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,1668436
46403920,Adaptronische Feinpositioniervorrichtung in Spannfuttern für Werkzeugmaschinen (T04),2007,2010,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,"1476750,1668436"
52383761,Vakuumsystem für Gravitationswellendetektor-Prototyp,2007,2007,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1027813
52569002,Quadrupol-TOF-MS/MS-Massenspektrometer mit HPLC,2007,2007,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1127452
52670972,Mikrowellen-Hochenergiefrequenzrampen-Spektrometer,2007,2007,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1000644
52671144,DNA-Fragment-Analyseeinrichtung,2007,2007,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1031119
52998707,Compute-Server,2007,2007,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,52998731
57218806,ICP-Massenspektrometer mit Laserablation,2007,2007,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,5713
69915777,Bewitterungsversuchsstand,2008,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,69915802
74462394,Femtosekunden-Laser,2008,2008,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1701827
77431903,2D-FT-Mikrowellendetektion-IR-Millimeterwellen-Dreifachresonanz-Spektrometer,2008,2008,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1000644
77657540,3D-VR-Raum,2008,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,2,,258360
104467874,Offset-Druckmaschine mit Flexodruckwerk,2009,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1798948
113950552,Electrospray-Quadrupol-Time of Flight-Massenspektrometer mit HPLC,2009,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1584132
114298244,Servohydraulische Prüfmaschine,2009,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1238932
116223198,3D- Wellenmaschine,2009,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1606519
119193472,SFB 871: Regeneration komplexer Investitionsgüter,2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,Wirtschaftswissenschaften,1706964
130908069,PIV/PTV Messsystem zur Aufrüstung eines Wellenbeckens,2009,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1606519
134839507,GRK 1627: Virtual Materials and Structures and their Validation,2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,Mathematik,"1423849,262026,1657863,32481345,32481345,1469378,324675389,1343997,1238932,6649,1720786"
137277275,Helium-Kryostat,2010,2010,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1801886
137297264,Pflanzenwuchskammersystem (Phytotron),2009,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,6150
137378897,Compute-Server,2009,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,52998731
138423410,Magnetische Konditionierung und Mikrostrukturierung von Bauteiloberflächen mittels Laserstrahlung (E04),2009,2013,10238,Gottfried Wilhelm Leibniz Universität Hannover,5,,"1798948,123596276"
138526224,Geschäftsführung des Sonderforschungsbereichs ((14) G),2009,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,9,,1476750
143893646,Analyse-Kammer,2009,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1701827
146004451,Einkristallröntgendiffraktometer,2009,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1348591
149873745,Wendeplattenschleifmaschine,2009,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1476750
157294254,"Versuchsstand zur Messung von Wasser-, Stoff- und Temperaturflüssen in porösen Medien",2009,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1701655
159175465,4-Spitzen STM-SEM,2010,2010,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1215839
160543929,Referenzgasmessplatz,2010,2010,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,160544059
165513776,Zerstörungsfreie Charakterisierung von Beschichtungen und Werkstoffzuständen hochbeanspruchter Triebwerksbauteile (A01),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,1343997
165522430,"Multiskalige Messung von Schaufelgeometrien mittels robotergestützter, laserpositionierter Multisensortechnik (A02)",2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,"112126986,1668436"
165523647,Zustandsbeurteilung eines Triebwerks durch Analyse des Abgasstrahls (A03),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,1706964
165523932,Endkonturnahe Turbinenschaufelreparatur durch füge- und beschichtungstechnische Hybridprozesse (B01),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,"1343997,1631818"
165523993,Geschickte Reparaturzelle (B02),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,1476750
165524037,Einfluss komplexer Oberflächenstrukturen auf das aerodynamische Verlustverhalten von Beschaufelungen (B03),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,"398039662,1706964"
165524705,Schwingungs- und Festigkeitsverhalten von Bauteilen mit regenerationsbedingten Imperfektionen und Eigenspannungen (B04),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,1238932
165535008,Einkristallines Laserstrahlschweißen (B05),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,1793026
165543724,Simulationsbasierte Prozessauslegung spanender Rekonturierungstechnologien (C01),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,"1476750,165543942"
165544109,Schnelle Prüfung komplexer Geometrien mittels inverser Streifenprojektion (C02),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,"398044968,1668436"
165544207,Einfluss des regenerationsbedingten Mistunings auf die Dynamik gekoppelter Bauteile (C03),2010,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,"1315273,1747939"
165544266,Regenerationsbedingte Varianz aeroelastischer Eigenschaften von Turbinenschaufeln (C04),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,1706964
165544336,Vorhersage von Risswachstum und Dauerfestigkeit von reparierten Bauteilen (C05),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,"6649,1720786"
165544474,Auswahl effizienter Regenerationsmodi für verschiedene Kundengeschäftsmodelle (D03),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,"246919993,1646380"
165585935,Zentrale Aufgaben des Sonderforschungsbereichs (Z),2010,,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,"1706964,1476750"
167080223,DRIE-System (Deep Reactive Ion Etching-System,2010,2010,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1370037
167495452,Lasersystem zur Bearbeitung von biologischem Hartgewebe,2010,2010,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1875532
171267764,Mobiler Röntgen C-Bogen,2010,2010,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1875532
172006051,Photoelektronenspektrometer (XPS),2010,2010,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1392695
175019298,Nanoindenter,2010,2010,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,6649
179010560,UWB-Messplatz,2010,2010,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1064660
180420535,GRK 1729: Grundlagen und Anwendungen ultrakalter Materie,2012,2016,10238,Gottfried Wilhelm Leibniz Universität Hannover,5,,"174684333,1697219,1566042,180421220,1412248,1799311,180427221,1803501"
185759616,Einfluss von Störungen in der Brennkammer auf den Abgasstrahl (A04),2010,2017,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,1413932
193368188,Ortsauflösendes Ramanspektrometer,2010,2010,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1412609
194528223,Gaschromatograph mit Flugzeit-Massenspektrometer,2011,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1690454
195397302,Geosensornetz,2011,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1534379
197048041,GRK 1798: Signalprozesse an der Schnittstelle von Pflanzen und Böden,2013,2018,10238,Gottfried Wilhelm Leibniz Universität Hannover,6,Pflanzenwissenschaften,"41018010,1031119,1584132,1392695,1249875,23896725,1639136,1740481,1777262,1791930,199444652,228627326,1759864,1690454,60413365,212428999"
198264498,Schwingungsanregungs- und -messsystem für Turbinenschaufeln im Stand- und Rotationsversuch,2011,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,"1315273,1747939"
200136777,Hochfrequentes Belastungs- und Messsystem für Ermüdungsversuche an großen Bauteilen,2011,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,198319189
200608717,Anlernfreie Prozessüberwachung für die Einzelteilfertigung (T01),2011,2014,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,1476750
